No.Manifiesto,CodCliente,NomCliente,FechDocumento,DocTotal,NumLinea,ItemCode,Dscription,Cantidad,Precio,Subtotal,SubTotal09,Peso,Ciudad,TipoCliente
40413017,C0968594650001,COORDINACION ZONAL 8-SALUD,16/11/2021,21.35,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,16.5,1.03,16.995,16.995,16.5,GUAYAQUIL,TPP
40413153,C0968594650001,COORDINACION ZONAL 8-SALUD,16/11/2021,27.93,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,10.5,1.03,10.815,10.815,10.5,GUAYAQUIL,TPP
40413153,C0968594650001,COORDINACION ZONAL 8-SALUD,16/11/2021,27.93,2,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,12.5,1.03,12.875,12.875,12.5,GUAYAQUIL,TPP
40413153,C0968594650001,COORDINACION ZONAL 8-SALUD,16/11/2021,27.93,0,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,1.2,1.03,1.236,1.236,1.2,GUAYAQUIL,TPP
40413417,C0968594650001,COORDINACION ZONAL 8-SALUD,17/11/2021,7.39,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,4.1,1.61,6.601,6.601,4.1,GUAYAQUIL,TPP
40413458,C0968594650001,COORDINACION ZONAL 8-SALUD,17/11/2021,14.19,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,12.3,1.03,12.669,12.669,12.3,GUAYAQUIL,TPP
40413457,C0968594650001,COORDINACION ZONAL 8-SALUD,17/11/2021,16.27,0,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,0.5,1.03,0.515,0.515,0.5,GUAYAQUIL,TPP
40413457,C0968594650001,COORDINACION ZONAL 8-SALUD,17/11/2021,16.27,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.3,1.03,1.339,1.339,1.3,GUAYAQUIL,TPP
40413457,C0968594650001,COORDINACION ZONAL 8-SALUD,17/11/2021,16.27,2,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,12.3,1.03,12.669,12.669,12.3,GUAYAQUIL,TPP
40413778,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,8.88,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,4,1.03,4.12,4.12,4,GUAYAQUIL,TPP
40413829,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,3.92,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2,1.03,2.06,2.06,2,GUAYAQUIL,TPP
40413829,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,3.92,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1.4,1.03,1.442,1.442,1.4,GUAYAQUIL,TPP
40413778,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,8.88,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,3.7,1.03,3.811,3.811,3.7,GUAYAQUIL,TPP
40413776,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,1.74,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1.5,1.03,1.545,1.545,1.5,GUAYAQUIL,TPP
40413838,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,5.43,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,3.2,1.03,3.296,3.296,3.2,GUAYAQUIL,TPP
40413838,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,5.43,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.5,1.03,1.545,1.545,1.5,GUAYAQUIL,TPP
40413836,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,1.15,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1,1.03,1.03,1.03,1,GUAYAQUIL,TPP
40413842,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,21.11,0,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,1.9,1.03,1.957,1.957,1.9,GUAYAQUIL,TPP
40413842,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,21.11,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2.7,1.03,2.781,2.781,2.7,GUAYAQUIL,TPP
40413842,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,21.11,2,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,13.7,1.03,14.111,14.111,13.7,GUAYAQUIL,TPP
40413777,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,15.23,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,13.2,1.03,13.596,13.596,13.2,GUAYAQUIL,TPP
40413905,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,8.55,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,3.2,1.03,3.296,3.296,3.2,GUAYAQUIL,TPP
40413905,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,8.55,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,4.2,1.03,4.326,4.326,4.2,GUAYAQUIL,TPP
40413917,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,4.96,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,3.2,1.03,3.296,3.296,3.2,GUAYAQUIL,TPP
40413917,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,4.96,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1.1,1.03,1.133,1.133,1.1,GUAYAQUIL,TPP
40413779,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,40.49,0,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,1.8,1.03,1.854,1.854,1.8,GUAYAQUIL,TPP
40413779,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,40.49,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.5,1.03,1.545,1.545,1.5,GUAYAQUIL,TPP
40413779,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,40.49,2,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,31.8,1.03,32.754,32.754,31.8,GUAYAQUIL,TPP
40413837,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,5.78,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.5,1.03,1.545,1.545,1.5,GUAYAQUIL,TPP
40413837,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,5.78,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,3.5,1.03,3.605,3.605,3.5,GUAYAQUIL,TPP
40413830,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,8.55,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,4.5,1.03,4.635,4.635,4.5,GUAYAQUIL,TPP
40413830,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,8.55,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,2.9,1.03,2.987,2.987,2.9,GUAYAQUIL,TPP
40413769,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,3.57,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,3.1,1.03,3.193,3.193,3.1,GUAYAQUIL,TPP
40413828,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,4.61,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,3.1,1.03,3.193,3.193,3.1,GUAYAQUIL,TPP
40413828,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,4.61,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,0.9,1.03,0.927,0.927,0.9,GUAYAQUIL,TPP
40413753,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,3.7,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2.9,1.03,2.987,2.987,2.9,GUAYAQUIL,TPP
40413753,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,3.7,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,0.3,1.03,0.309,0.309,0.3,GUAYAQUIL,TPP
40413839,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,4.84,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,3.4,1.03,3.502,3.502,3.4,GUAYAQUIL,TPP
40413839,C0968594650001,COORDINACION ZONAL 8-SALUD,18/11/2021,4.84,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,0.8,1.03,0.824,0.824,0.8,GUAYAQUIL,TPP
40414257,C0968594650001,COORDINACION ZONAL 8-SALUD,19/11/2021,15.34,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,5.1,1.03,5.253,5.253,5.1,GUAYAQUIL,TPP
40414257,C0968594650001,COORDINACION ZONAL 8-SALUD,19/11/2021,15.34,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,8.2,1.03,8.446,8.446,8.2,GUAYAQUIL,TPP
40414258,C0968594650001,COORDINACION ZONAL 8-SALUD,19/11/2021,30.81,0,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,1.2,1.03,1.236,1.236,1.2,GUAYAQUIL,TPP
40414258,C0968594650001,COORDINACION ZONAL 8-SALUD,19/11/2021,30.81,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1,1.03,1.03,1.03,1,GUAYAQUIL,TPP
40414258,C0968594650001,COORDINACION ZONAL 8-SALUD,19/11/2021,30.81,2,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,24.5,1.03,25.235,25.235,24.5,GUAYAQUIL,TPP
40414605,C0968594650001,COORDINACION ZONAL 8-SALUD,20/11/2021,25.49,0,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,0.8,1.03,0.824,0.824,0.8,GUAYAQUIL,TPP
40414605,C0968594650001,COORDINACION ZONAL 8-SALUD,20/11/2021,25.49,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,9.8,1.03,10.094,10.094,9.8,GUAYAQUIL,TPP
40414605,C0968594650001,COORDINACION ZONAL 8-SALUD,20/11/2021,25.49,2,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,11.5,1.03,11.845,11.845,11.5,GUAYAQUIL,TPP
40414604,C0968594650001,COORDINACION ZONAL 8-SALUD,20/11/2021,19.85,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,16.3,1.03,16.789,16.789,16.3,GUAYAQUIL,TPP
40414604,C0968594650001,COORDINACION ZONAL 8-SALUD,20/11/2021,19.85,0,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,0.9,1.03,0.927,0.927,0.9,GUAYAQUIL,TPP
40414685,C0968594650001,COORDINACION ZONAL 8-SALUD,21/11/2021,12.8,0,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,1.7,1.03,1.751,1.751,1.7,GUAYAQUIL,TPP
40414685,C0968594650001,COORDINACION ZONAL 8-SALUD,21/11/2021,12.8,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.6,1.03,1.648,1.648,1.6,GUAYAQUIL,TPP
40414685,C0968594650001,COORDINACION ZONAL 8-SALUD,21/11/2021,12.8,2,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,7.8,1.03,8.034,8.034,7.8,GUAYAQUIL,TPP
40414684,C0968594650001,COORDINACION ZONAL 8-SALUD,21/11/2021,7.27,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,6.3,1.03,6.489,6.489,6.3,GUAYAQUIL,TPP
40414797,C0968594650001,COORDINACION ZONAL 8-SALUD,22/11/2021,10.84,0,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,0.8,1.03,0.824,0.824,0.8,GUAYAQUIL,TPP
40414797,C0968594650001,COORDINACION ZONAL 8-SALUD,22/11/2021,10.84,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.5,1.03,1.545,1.545,1.5,GUAYAQUIL,TPP
40414797,C0968594650001,COORDINACION ZONAL 8-SALUD,22/11/2021,10.84,2,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,7.1,1.03,7.313,7.313,7.1,GUAYAQUIL,TPP
40414704,C0968594650001,COORDINACION ZONAL 8-SALUD,22/11/2021,15.69,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,13.6,1.03,14.008,14.008,13.6,GUAYAQUIL,TPP
40414798,C0968594650001,COORDINACION ZONAL 8-SALUD,22/11/2021,14.55,0,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,0.6,1.03,0.618,0.618,0.6,GUAYAQUIL,TPP
40414798,C0968594650001,COORDINACION ZONAL 8-SALUD,22/11/2021,14.55,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2.5,1.03,2.575,2.575,2.5,GUAYAQUIL,TPP
40414798,C0968594650001,COORDINACION ZONAL 8-SALUD,22/11/2021,14.55,2,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,9.5,1.03,9.785,9.785,9.5,GUAYAQUIL,TPP
40415265,C0968594650001,COORDINACION ZONAL 8-SALUD,23/11/2021,2.07,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1.8,1.03,1.854,1.854,1.8,GUAYAQUIL,TPP
40415232,C0968594650001,COORDINACION ZONAL 8-SALUD,23/11/2021,25.96,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,22.5,1.03,23.175,23.175,22.5,GUAYAQUIL,TPP
40415180,C0968594650001,COORDINACION ZONAL 8-SALUD,23/11/2021,21.81,2,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,12.4,1.03,12.772,12.772,12.4,GUAYAQUIL,TPP
40415180,C0968594650001,COORDINACION ZONAL 8-SALUD,23/11/2021,21.81,0,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,2,1.03,2.06,2.06,2,GUAYAQUIL,TPP
40415180,C0968594650001,COORDINACION ZONAL 8-SALUD,23/11/2021,21.81,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,4.5,1.03,4.635,4.635,4.5,GUAYAQUIL,TPP
40415583,C0968594650001,COORDINACION ZONAL 8-SALUD,24/11/2021,6.32,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,3.5,1.61,5.635,5.635,3.5,GUAYAQUIL,TPP
40415653,C0968594650001,COORDINACION ZONAL 8-SALUD,24/11/2021,15.34,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,8.8,1.03,9.064,9.064,8.8,GUAYAQUIL,TPP
40415653,C0968594650001,COORDINACION ZONAL 8-SALUD,24/11/2021,15.34,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,4.5,1.03,4.635,4.635,4.5,GUAYAQUIL,TPP
40415652,C0968594650001,COORDINACION ZONAL 8-SALUD,24/11/2021,24.81,0,201460002,Desechos anatomo-patológicos: órganos tejidos partes corporales que han sido extraídos mediante,2,1.03,2.06,2.06,2,GUAYAQUIL,TPP
40415652,C0968594650001,COORDINACION ZONAL 8-SALUD,24/11/2021,24.81,1,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,6.5,1.03,6.695,6.695,6.5,GUAYAQUIL,TPP
40415652,C0968594650001,COORDINACION ZONAL 8-SALUD,24/11/2021,24.81,2,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,13,1.03,13.39,13.39,13,GUAYAQUIL,TPP
40415981,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,15.12,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,6.2,1.03,6.386,6.386,6.2,GUAYAQUIL,TPP
40415981,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,15.12,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,6.9,1.03,7.107,7.107,6.9,GUAYAQUIL,TPP
40416035,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,6.24,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.9,1.03,1.957,1.957,1.9,GUAYAQUIL,TPP
40416035,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,6.24,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,3.5,1.03,3.605,3.605,3.5,GUAYAQUIL,TPP
40416016,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,14.54,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,4.2,1.03,4.326,4.326,4.2,GUAYAQUIL,TPP
40416016,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,14.54,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,8.4,1.03,8.652,8.652,8.4,GUAYAQUIL,TPP
40415996,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,0.35,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,0.3,1.03,0.309,0.309,0.3,GUAYAQUIL,TPP
40415943,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,2.65,0,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,2.3,1.03,2.369,2.369,2.3,GUAYAQUIL,TPP
40416329,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,7.5,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,2.2,1.03,2.266,2.266,2.2,GUAYAQUIL,TPP
40416329,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,7.5,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,4.3,1.03,4.429,4.429,4.3,GUAYAQUIL,TPP
40415997,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,6.69,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,2.7,1.03,2.781,2.781,2.7,GUAYAQUIL,TPP
40416326,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,2.42,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.1,1.03,1.133,1.133,1.1,GUAYAQUIL,TPP
40416326,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,2.42,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,1,1.03,1.03,1.03,1,GUAYAQUIL,TPP
40415997,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,6.69,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,3.1,1.03,3.193,3.193,3.1,GUAYAQUIL,TPP
40416037,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,1.74,0,201460005,Objetos cortopunzantes que han sido utilizados en la atención de seres humanos o animales,1.2,1.03,1.236,1.236,1.2,GUAYAQUIL,TPP
40416037,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,1.74,1,201460007,Material e insumos que han sido utilizados para procedimientos médicos y que han estado en contacto,0.3,1.03,0.309,0.309,0.3,GUAYAQUIL,TPP
40416330,C0968594650001,COORDINACION ZONAL 8-SALUD,25/11/2021,35.65,0,201460003,Sangre sus derivados e insumos usados para procedimientos de análisis y administración,1.4,1.03,1.442,1.442,1.4,GUAYAQUIL,TPP
