No.Manifiesto,GrupoCliente,CodCliente,NomCliente,FechDocumento,DocTotal,NumLinea,ItemCode,Dscription,Cantidad,Precio,Subtotal,SubTotal09,Peso,Ciudad,TipoCliente
40390734,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,31/8/2021,6.18,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2,1.61,3.22,3.22,2,GUAYAQUIL,TPP
40390710,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,31/8/2021,43.95,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,2,2.55,5.1,5.1,2,GUAYAQUIL,TPP
40390710,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,31/8/2021,43.95,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.6,1.61,4.186,4.186,2.6,GUAYAQUIL,TPP
40390710,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,31/8/2021,43.95,2,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,18.6,1.61,29.946,29.946,18.6,GUAYAQUIL,TPP
40391057,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,1/9/2021,6,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,2.5,1.03,2.575,2.575,2.5,GUAYAQUIL,TPP
40391057,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,1/9/2021,6,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1.8,1.03,1.854,1.854,1.8,GUAYAQUIL,TPP
40391057,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,1/9/2021,6,2,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,0.9,1.03,0.927,0.927,0.9,GUAYAQUIL,TPP
40391289,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,1/9/2021,21.24,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,8.5,1.03,8.755,8.755,8.5,GUAYAQUIL,TPP
40391289,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,1/9/2021,21.24,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,9.9,1.03,10.197,10.197,9.9,GUAYAQUIL,TPP
40391058,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,1/9/2021,1.15,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1,1.03,1.03,1.03,1,GUAYAQUIL,TPP
40391342,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,7.03,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,4.1,1.03,4.223,4.223,4.1,GUAYAQUIL,TPP
40391342,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,7.03,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2,1.03,2.06,2.06,2,GUAYAQUIL,TPP
40391305,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,19.15,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,4.6,1.03,4.738,4.738,4.6,GUAYAQUIL,TPP
40391305,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,19.15,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,12,1.03,12.36,12.36,12,GUAYAQUIL,TPP
40391388,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,35.76,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,22.4,1.03,23.072,23.072,22.4,GUAYAQUIL,TPP
40391388,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,35.76,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,8.6,1.03,8.858,8.858,8.6,GUAYAQUIL,TPP
40391343,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,9.92,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,8.6,1.03,8.858,8.858,8.6,GUAYAQUIL,TPP
40391345,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,46.27,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,4.2,1.03,4.326,4.326,4.2,GUAYAQUIL,TPP
40391345,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,46.27,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,35.9,1.03,36.977,36.977,35.9,GUAYAQUIL,TPP
40391352,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,60.79,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,16.8,1.03,17.304,17.304,16.8,GUAYAQUIL,TPP
40391352,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,60.79,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,35.9,1.03,36.977,36.977,35.9,GUAYAQUIL,TPP
40391344,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,32.31,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,7.5,1.03,7.725,7.725,7.5,GUAYAQUIL,TPP
40391344,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,32.31,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,20.5,1.03,21.115,21.115,20.5,GUAYAQUIL,TPP
40391351,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,8.66,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,7.5,1.03,7.725,7.725,7.5,GUAYAQUIL,TPP
40391353,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,10.49,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,9.1,1.03,9.373,9.373,9.1,GUAYAQUIL,TPP
40391400,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,69.45,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,15,1.03,15.45,15.45,15,GUAYAQUIL,TPP
40391400,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,69.45,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,45.2,1.03,46.556,46.556,45.2,GUAYAQUIL,TPP
40391401,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,10.61,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,5.8,1.03,5.974,5.974,5.8,GUAYAQUIL,TPP
40391401,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,10.61,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,3.4,1.03,3.502,3.502,3.4,GUAYAQUIL,TPP
40391396,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,9.58,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,5.3,1.03,5.459,5.459,5.3,GUAYAQUIL,TPP
40391396,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,9.58,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3,1.03,3.09,3.09,3,GUAYAQUIL,TPP
40391387,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,35.87,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,14.3,1.03,14.729,14.729,14.3,GUAYAQUIL,TPP
40391387,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,35.87,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,16.8,1.03,17.304,17.304,16.8,GUAYAQUIL,TPP
40391341,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,11.66,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,8.6,1.03,8.858,8.858,8.6,GUAYAQUIL,TPP
40391341,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,11.66,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.5,1.03,1.545,1.545,1.5,GUAYAQUIL,TPP
40391395,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,69.68,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,34.8,1.03,35.844,35.844,34.8,GUAYAQUIL,TPP
40391395,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/9/2021,69.68,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,25.6,1.03,26.368,26.368,25.6,GUAYAQUIL,TPP
40391824,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/9/2021,4.27,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.7,1.03,3.811,3.811,3.7,GUAYAQUIL,TPP
40391779,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/9/2021,21.69,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,14.2,1.03,14.626,14.626,14.2,GUAYAQUIL,TPP
40391779,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/9/2021,21.69,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,4.6,1.03,4.738,4.738,4.6,GUAYAQUIL,TPP
40392113,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,4/9/2021,3.81,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1,1.03,1.03,1.03,1,GUAYAQUIL,TPP
40392113,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,4/9/2021,3.81,2,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.2,1.03,1.236,1.236,1.2,GUAYAQUIL,TPP
40392113,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,4/9/2021,3.81,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.1,1.03,1.133,1.133,1.1,GUAYAQUIL,TPP
40392112,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,4/9/2021,5.42,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.1,1.03,2.163,2.163,2.1,GUAYAQUIL,TPP
40392112,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,4/9/2021,5.42,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.6,1.03,2.678,2.678,2.6,GUAYAQUIL,TPP
40392211,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,5/9/2021,1.85,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,0.6,1.03,0.618,0.618,0.6,GUAYAQUIL,TPP
40392211,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,5/9/2021,1.85,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1,1.03,1.03,1.03,1,GUAYAQUIL,TPP
40392212,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,5/9/2021,2.31,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,2,1.03,2.06,2.06,2,GUAYAQUIL,TPP
40392342,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/9/2021,8.53,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,7.4,1.03,7.622,7.622,7.4,GUAYAQUIL,TPP
40392379,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/9/2021,10.62,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,9.2,1.03,9.476,9.476,9.2,GUAYAQUIL,TPP
40392341,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/9/2021,10.27,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.4,1.03,2.472,2.472,2.4,GUAYAQUIL,TPP
40392341,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/9/2021,10.27,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,6.5,1.03,6.695,6.695,6.5,GUAYAQUIL,TPP
40392596,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,7/9/2021,18,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,7.1,1.03,7.313,7.313,7.1,GUAYAQUIL,TPP
40392596,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,7/9/2021,18,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,8.5,1.03,8.755,8.755,8.5,GUAYAQUIL,TPP
40392611,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,7/9/2021,33.22,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,3.8,1.03,3.914,3.914,3.8,GUAYAQUIL,TPP
40392611,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,7/9/2021,33.22,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,9.1,1.03,9.373,9.373,9.1,GUAYAQUIL,TPP
40392611,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,7/9/2021,33.22,2,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,15.9,1.03,16.377,16.377,15.9,GUAYAQUIL,TPP
40392610,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,7/9/2021,9.24,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.5,1.03,1.545,1.545,1.5,GUAYAQUIL,TPP
40392610,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,7/9/2021,9.24,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1,1.03,1.03,1.03,1,GUAYAQUIL,TPP
40392610,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,7/9/2021,9.24,2,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,5.5,1.03,5.665,5.665,5.5,GUAYAQUIL,TPP
40393072,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,8/9/2021,24.89,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,13.8,1.61,22.218,22.218,13.8,GUAYAQUIL,TPP
40392983,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,8/9/2021,20.29,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,7.8,1.03,8.034,8.034,7.8,GUAYAQUIL,TPP
40392983,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,8/9/2021,20.29,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,8.8,1.03,9.064,9.064,8.8,GUAYAQUIL,TPP
40392983,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,8/9/2021,20.29,2,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1,1.03,1.03,1.03,1,GUAYAQUIL,TPP
40392982,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,8/9/2021,7.03,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,4.8,1.03,4.944,4.944,4.8,GUAYAQUIL,TPP
40392982,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,8/9/2021,7.03,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.3,1.03,1.339,1.339,1.3,GUAYAQUIL,TPP
40393343,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,1.74,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.5,1.03,1.545,1.545,1.5,GUAYAQUIL,TPP
40393367,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,5.77,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,5,1.03,5.15,5.15,5,GUAYAQUIL,TPP
40393380,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,12.81,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,8.5,1.03,8.755,8.755,8.5,GUAYAQUIL,TPP
40393380,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,12.81,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.6,1.03,2.678,2.678,2.6,GUAYAQUIL,TPP
40393366,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,14.54,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,10.5,1.03,10.815,10.815,10.5,GUAYAQUIL,TPP
40393366,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,14.54,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.1,1.03,2.163,2.163,2.1,GUAYAQUIL,TPP
40393354,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,14.66,0,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.2,1.03,1.236,1.236,1.2,GUAYAQUIL,TPP
40393354,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,14.66,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,11.5,1.03,11.845,11.845,11.5,GUAYAQUIL,TPP
40393348,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,5.42,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,0.9,1.03,0.927,0.927,0.9,GUAYAQUIL,TPP
40393348,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,5.42,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.8,1.03,3.914,3.914,3.8,GUAYAQUIL,TPP
40393368,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,2.31,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2,1.03,2.06,2.06,2,GUAYAQUIL,TPP
40393381,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,4.61,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,4,1.03,4.12,4.12,4,GUAYAQUIL,TPP
40393327,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,1.85,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,0.5,1.03,0.515,0.515,0.5,GUAYAQUIL,TPP
40393327,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,1.85,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.1,1.03,1.133,1.133,1.1,GUAYAQUIL,TPP
40393365,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,1.74,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1,1.03,1.03,1.03,1,GUAYAQUIL,TPP
40393365,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,1.74,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,0.5,1.03,0.515,0.515,0.5,GUAYAQUIL,TPP
40393378,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,5.43,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.2,1.03,2.266,2.266,2.2,GUAYAQUIL,TPP
40393378,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,5.43,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.5,1.03,2.575,2.575,2.5,GUAYAQUIL,TPP
40393379,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,9/9/2021,9.23,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,5,1.03,5.15,5.15,5,GUAYAQUIL,TPP
